experiment,position,frame,objects,median_area,fragments,merged,on_trap
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,9,204,78,501.5,0.1794871794871795,0.34615384615384615,0.038461538461538464
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,9,306,267,248.0,0.29213483146067415,0.20224719101123595,0.011235955056179775
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,10,0,51,241.0,0.0784313725490196,0.0196078431372549,0.0392156862745098
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,10,102,83,378.0,0.12048192771084337,0.024096385542168676,0.024096385542168676
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,10,204,125,506.0,0.136,0.368,0.024
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,10,306,1567,101.0,0.5871091257179324,0.03318442884492661,0.0408423739629866
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,22,0,66,194.5,0.19696969696969696,0.0,0.030303030303030304
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,22,135,71,335.0,0.18309859154929578,0.08450704225352113,0.014084507042253521
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,22,270,98,465.5,0.09183673469387756,0.3163265306122449,0.01020408163265306
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,22,406,126,518.0,0.1349206349206349,0.3333333333333333,0.031746031746031744
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,26,0,105,198.0,0.11428571428571428,0.0,0.01904761904761905
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,26,135,147,277.0,0.14285714285714285,0.061224489795918366,0.034013605442176874
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,26,270,233,340.0,0.18454935622317598,0.24892703862660945,0.034334763948497854
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,26,406,2357,86.0,0.6347051336444633,0.028850233347475603,0.06364022061943148
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,36,0,23,219.0,0.08695652173913043,0.0,0.0
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,36,102,33,231.0,0.24242424242424243,0.030303030303030304,0.0
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,36,204,44,417.5,0.06818181818181818,0.3181818181818182,0.022727272727272728
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,36,306,91,340.0,0.1978021978021978,0.21978021978021978,0.0
